PERMNO,HdrCUSIP,Ticker,PERMCO,DlyCalDt,DlyPrc,DlyVol,DlyLow,DlyHigh,DlyOpen
93436,88160R10,TSLA,53453,2020-01-17,510.500000,13613448,503.160000,515.669900,507.610000
93436,88160R10,TSLA,53453,2020-01-21,547.200000,17729048,528.410000,548.580000,530.250000
93436,88160R10,TSLA,53453,2020-01-22,569.560000,31246840,559.100000,594.500000,571.890000
93436,88160R10,TSLA,53453,2020-01-23,572.200000,19647957,555.602700,582.000000,564.250000
93436,88160R10,TSLA,53453,2020-01-24,564.820000,14307966,554.260000,573.860000,570.630000
93436,88160R10,TSLA,53453,2020-01-27,558.020000,13573672,539.280000,564.440000,541.990000
93436,88160R10,TSLA,53453,2020-01-28,566.900000,11790607,558.080000,576.810000,568.490000
93436,88160R10,TSLA,53453,2020-01-29,580.990000,18180726,567.430000,589.799900,575.690000
93436,88160R10,TSLA,53453,2020-01-30,640.810000,28911713,618.000000,650.880000,632.420000
93436,88160R10,TSLA,53453,2020-01-31,650.570000,15676580,632.520000,653.000000,640.000000
93436,88160R10,TSLA,53453,2020-02-03,780.000000,47076894,673.520000,786.140000,673.690000
93436,88160R10,TSLA,53453,2020-02-04,887.060000,60652235,833.880000,968.989900,882.960000
93436,88160R10,TSLA,53453,2020-02-05,734.700000,48231012,704.110600,845.980000,823.260000
93436,88160R10,TSLA,53453,2020-02-06,748.960000,39721262,687.000000,795.830000,699.920000
93436,88160R10,TSLA,53453,2020-02-07,748.070000,17070771,730.000000,769.750000,730.550000
93436,88160R10,TSLA,53453,2020-02-10,771.280000,24651598,752.400000,819.990000,800.000000
93436,88160R10,TSLA,53453,2020-02-11,774.380000,11661795,758.000000,783.506100,768.790000
93436,88160R10,TSLA,53453,2020-02-12,767.290000,12016042,763.370000,789.750000,777.870000
93436,88160R10,TSLA,53453,2020-02-13,804.000000,26218620,735.000000,818.000000,741.840000
93436,88160R10,TSLA,53453,2020-02-14,800.030000,15656779,785.500000,812.970000,787.220000
93436,88160R10,TSLA,53453,2020-02-18,858.400000,16668917,832.360000,860.000000,841.600000
93436,88160R10,TSLA,53453,2020-02-19,917.420000,25338483,901.020000,944.780000,923.500000
93436,88160R10,TSLA,53453,2020-02-20,899.410000,17590776,859.940000,912.000000,911.950000
93436,88160R10,TSLA,53453,2020-02-21,901.000000,14314935,880.450000,913.060000,906.980000
93436,88160R10,TSLA,53453,2020-02-24,833.790000,15129252,822.200000,863.500000,839.000000
93436,88160R10,TSLA,53453,2020-02-25,799.910000,17266202,787.000000,856.600000,849.000000
93436,88160R10,TSLA,53453,2020-02-26,778.800000,14120951,776.110000,813.310000,782.500000
93436,88160R10,TSLA,53453,2020-02-27,679.000000,24211114,669.000000,739.770000,730.000000
93436,88160R10,TSLA,53453,2020-02-28,667.990000,24469949,611.520000,690.520000,629.700000
93436,88160R10,TSLA,53453,2020-03-02,743.620000,20143254,686.670000,743.690000,711.260000
93436,88160R10,TSLA,53453,2020-03-03,745.510000,25733963,716.110600,806.980000,805.000000
93436,88160R10,TSLA,53453,2020-03-04,749.500000,15019950,724.734500,766.520000,763.960300
93436,88160R10,TSLA,53453,2020-03-05,724.540000,10833518,718.070000,745.750000,723.770000
93436,88160R10,TSLA,53453,2020-03-06,703.480000,12633439,684.270000,707.000000,690.004000
93436,88160R10,TSLA,53453,2020-03-09,608.000000,17020760,605.000000,662.998000,605.390000
93436,88160R10,TSLA,53453,2020-03-10,645.330000,15535305,608.000000,668.000000,659.430000
93436,88160R10,TSLA,53453,2020-03-11,634.230000,13356746,613.000000,653.580000,640.200000
93436,88160R10,TSLA,53453,2020-03-12,560.550000,18883822,546.250000,594.500000,580.890000
93436,88160R10,TSLA,53453,2020-03-13,546.620000,22595315,502.000000,607.570000,595.000000
93436,88160R10,TSLA,53453,2020-03-16,445.070000,20446685,442.170000,494.869900,469.499700
93436,88160R10,TSLA,53453,2020-03-17,430.200000,23923871,396.000000,471.850000,440.010000
93436,88160R10,TSLA,53453,2020-03-18,361.220000,23718230,350.510000,404.860000,389.000000
93436,88160R10,TSLA,53453,2020-03-19,427.640000,30136064,358.460000,452.000000,374.697000
93436,88160R10,TSLA,53453,2020-03-20,427.530000,28174267,425.790000,477.000000,438.200000
93436,88160R10,TSLA,53453,2020-03-23,434.290000,16452706,410.500000,441.999900,433.600000
93436,88160R10,TSLA,53453,2020-03-24,505.000000,22837423,474.000000,513.690000,477.300000
93436,88160R10,TSLA,53453,2020-03-25,539.250000,21177366,511.110000,557.000000,545.250000
93436,88160R10,TSLA,53453,2020-03-26,528.160000,17394057,512.250000,560.000000,547.390000
93436,88160R10,TSLA,53453,2020-03-27,514.360000,14356042,494.030000,525.800000,505.000000
93436,88160R10,TSLA,53453,2020-03-30,502.130000,11978923,491.230000,516.647100,510.260000
93436,88160R10,TSLA,53453,2020-03-31,524.000000,17731682,497.000000,542.960000,501.250000
93436,88160R10,TSLA,53453,2020-04-01,481.560000,13321367,475.100000,513.954800,504.000000
93436,88160R10,TSLA,53453,2020-04-02,454.470000,19820649,446.400000,494.259900,481.030000
93436,88160R10,TSLA,53453,2020-04-03,480.010000,22524300,468.390100,515.490000,509.500000
93436,88160R10,TSLA,53453,2020-04-06,516.240000,14879233,497.960000,521.000000,511.200000
93436,88160R10,TSLA,53453,2020-04-07,545.450000,17889232,532.340000,565.000000,545.000000
93436,88160R10,TSLA,53453,2020-04-08,548.840000,12635605,533.330000,557.208100,554.200000
93436,88160R10,TSLA,53453,2020-04-09,573.000000,13632843,557.110000,575.181800,562.090000
93436,88160R10,TSLA,53453,2020-04-13,650.950000,22431569,580.530000,652.000000,590.160000
93436,88160R10,TSLA,53453,2020-04-14,709.890000,30526376,692.430000,741.880000,698.970000
93436,88160R10,TSLA,53453,2020-04-15,729.830000,23573333,710.000000,753.130000,742.000000
93436,88160R10,TSLA,53453,2020-04-16,745.210000,20613321,706.715000,759.450000,716.940000
93436,88160R10,TSLA,53453,2020-04-17,753.890000,13090313,747.660000,774.950000,772.280000
93436,88160R10,TSLA,53453,2020-04-20,746.360000,14718531,712.210000,765.570000,732.700000
93436,88160R10,TSLA,53453,2020-04-21,686.720000,20161043,673.790000,753.330000,730.120000
93436,88160R10,TSLA,53453,2020-04-22,732.110000,14189989,688.710000,734.000000,703.980000
93436,88160R10,TSLA,53453,2020-04-23,705.630000,13207098,703.130000,734.000000,727.600000
93436,88160R10,TSLA,53453,2020-04-24,725.150000,13213852,698.180000,730.730000,710.810000
93436,88160R10,TSLA,53453,2020-04-27,798.750000,20588079,735.000000,799.490000,737.610000
93436,88160R10,TSLA,53453,2020-04-28,769.120000,15190060,756.690000,805.000000,795.640000
93436,88160R10,TSLA,53453,2020-04-29,800.510000,16166610,783.160000,803.199900,790.170000
93436,88160R10,TSLA,53453,2020-04-30,781.880000,28284614,763.500000,869.820000,855.190000
93436,88160R10,TSLA,53453,2020-05-01,701.320000,32396848,683.040000,772.770000,755.000000
93436,88160R10,TSLA,53453,2020-05-04,761.190000,19178213,698.000000,762.000000,701.000000
93436,88160R10,TSLA,53453,2020-05-05,768.210000,16941246,762.180000,798.920000,789.790000
93436,88160R10,TSLA,53453,2020-05-06,782.580000,11106028,761.110000,789.800000,776.500000
93436,88160R10,TSLA,53453,2020-05-07,780.040000,11508366,772.350000,796.400000,777.210000
93436,88160R10,TSLA,53453,2020-05-08,819.420000,16127079,787.010000,824.000000,793.770000
93436,88160R10,TSLA,53453,2020-05-11,811.290000,16504847,785.000000,824.000000,790.510000
93436,88160R10,TSLA,53453,2020-05-12,809.410000,15893782,808.000000,843.290000,827.000000
93436,88160R10,TSLA,53453,2020-05-13,790.960000,19033833,763.300000,826.000000,820.830000
93436,88160R10,TSLA,53453,2020-05-14,803.330000,13658807,764.000000,803.360000,780.000000
93436,88160R10,TSLA,53453,2020-05-15,799.170000,10505251,786.552000,805.048600,790.350000
93436,88160R10,TSLA,53453,2020-05-18,813.630000,11673377,803.880000,834.720100,827.780000
93436,88160R10,TSLA,53453,2020-05-19,808.010000,9623704,806.080000,822.070000,815.170000
93436,88160R10,TSLA,53453,2020-05-20,815.560000,7298893,811.800000,826.000000,820.500000
93436,88160R10,TSLA,53453,2020-05-21,827.600000,12227696,796.000000,832.500000,816.000000
93436,88160R10,TSLA,53453,2020-05-22,816.880000,9973407,812.000000,831.780000,822.174000
93436,88160R10,TSLA,53453,2020-05-26,818.870000,8077487,815.705000,834.600000,834.500000
93436,88160R10,TSLA,53453,2020-05-27,820.230000,11528727,785.000000,827.710000,820.860000
93436,88160R10,TSLA,53453,2020-05-28,805.810000,7265199,801.690000,824.750000,813.510000
93436,88160R10,TSLA,53453,2020-05-29,835.000000,11779766,804.210000,835.000000,808.750000
93436,88160R10,TSLA,53453,2020-06-01,898.100000,15041656,854.100000,899.000000,858.000000
93436,88160R10,TSLA,53453,2020-06-02,881.560000,13518414,871.000000,908.660000,894.700000
93436,88160R10,TSLA,53453,2020-06-03,882.960000,7938005,880.100000,897.940000,888.120000
93436,88160R10,TSLA,53453,2020-06-04,864.380000,8863518,858.440000,895.750000,889.880000
93436,88160R10,TSLA,53453,2020-06-05,885.660000,7774839,866.200000,886.520000,877.840000
93436,88160R10,TSLA,53453,2020-06-08,949.920000,14123490,909.160000,950.000000,919.000000
93436,88160R10,TSLA,53453,2020-06-09,940.670000,11350659,923.931000,954.439900,940.010000
93436,88160R10,TSLA,53453,2020-06-10,1025.050000,18502866,982.500000,1027.480000,991.880000
93436,88160R10,TSLA,53453,2020-06-11,972.840000,15894166,972.000000,1018.960000,990.200000
93436,88160R10,TSLA,53453,2020-06-12,935.280000,16723871,912.600000,987.980000,980.000000
93436,88160R10,TSLA,53453,2020-06-15,990.900000,15617797,908.500000,998.840000,917.790000
93436,88160R10,TSLA,53453,2020-06-16,982.130000,14023105,962.390000,1012.880000,1011.850000
93436,88160R10,TSLA,53453,2020-06-17,991.790000,9874301,982.571000,1005.000000,987.710000
93436,88160R10,TSLA,53453,2020-06-18,1003.960000,9734252,994.470800,1019.200000,1003.000000
93436,88160R10,TSLA,53453,2020-06-19,1000.900000,8661989,991.340000,1015.970000,1012.780000
93436,88160R10,TSLA,53453,2020-06-22,994.320000,6353684,990.020000,1008.880000,999.950000
93436,88160R10,TSLA,53453,2020-06-23,1001.780000,6351083,994.010100,1012.000000,998.880000
93436,88160R10,TSLA,53453,2020-06-24,960.850000,10911883,953.141400,1000.885000,994.110000
93436,88160R10,TSLA,53453,2020-06-25,985.980000,9228065,937.150000,985.980000,954.270000
93436,88160R10,TSLA,53453,2020-06-26,959.740000,8831054,954.870000,995.000000,994.780000
93436,88160R10,TSLA,53453,2020-06-29,1009.350000,9000317,948.520100,1010.000000,969.010000
93436,88160R10,TSLA,53453,2020-06-30,1079.810000,16859670,1003.730000,1087.690000,1006.500000
93436,88160R10,TSLA,53453,2020-07-01,1119.630000,13275241,1080.500000,1135.330000,1083.000000
93436,88160R10,TSLA,53453,2020-07-02,1208.660000,17197157,1185.600000,1228.000000,1221.480000
93436,88160R10,TSLA,53453,2020-07-06,1371.580000,20510903,1266.044000,1377.790000,1276.690000
93436,88160R10,TSLA,53453,2020-07-07,1389.860000,21408648,1336.710000,1429.500000,1405.010000
93436,88160R10,TSLA,53453,2020-07-08,1365.880000,16246140,1311.340000,1417.260000,1405.000000
93436,88160R10,TSLA,53453,2020-07-09,1394.280000,11670701,1351.280000,1408.560000,1396.990000
93436,88160R10,TSLA,53453,2020-07-10,1544.650000,23251800,1376.010000,1548.915000,1396.000000
93436,88160R10,TSLA,53453,2020-07-13,1497.060000,38831507,1471.110000,1794.990000,1659.000000
93436,88160R10,TSLA,53453,2020-07-14,1516.800000,23371219,1431.000000,1590.000000,1556.000000
93436,88160R10,TSLA,53453,2020-07-15,1546.010000,16315865,1457.000000,1550.000000,1543.000000
93436,88160R10,TSLA,53453,2020-07-16,1500.640000,14252623,1466.000000,1531.710000,1477.160000
93436,88160R10,TSLA,53453,2020-07-17,1500.840000,9312955,1490.000000,1537.510000,1513.450000
93436,88160R10,TSLA,53453,2020-07-20,1643.000000,17054855,1488.000000,1650.000000,1519.010000
93436,88160R10,TSLA,53453,2020-07-21,1568.360000,16133039,1558.000000,1675.000000,1639.930000
93436,88160R10,TSLA,53453,2020-07-22,1592.330000,14144184,1562.000000,1626.420000,1599.000000
93436,88160R10,TSLA,53453,2020-07-23,1513.070000,24367202,1480.770000,1689.000000,1678.950000
93436,88160R10,TSLA,53453,2020-07-24,1417.000000,19342395,1366.540000,1465.000000,1416.010000
93436,88160R10,TSLA,53453,2020-07-27,1539.600000,15988678,1413.000000,1547.940000,1435.000000
93436,88160R10,TSLA,53453,2020-07-28,1476.490000,15776590,1474.420000,1564.700000,1504.000000
93436,88160R10,TSLA,53453,2020-07-29,1499.110000,9401934,1487.000000,1534.810000,1501.000000
93436,88160R10,TSLA,53453,2020-07-30,1487.490000,7601903,1471.000000,1513.240000,1488.000000
93436,88160R10,TSLA,53453,2020-07-31,1430.760000,12218466,1420.980000,1517.050000,1515.000000
93436,88160R10,TSLA,53453,2020-08-03,1485.000000,8783398,1444.384000,1509.810000,1449.200000
93436,88160R10,TSLA,53453,2020-08-04,1487.000000,8389296,1462.000000,1527.410000,1495.010000
93436,88160R10,TSLA,53453,2020-08-05,1485.020000,4967584,1468.310000,1499.838000,1492.990000
93436,88160R10,TSLA,53453,2020-08-06,1489.580000,5961375,1477.260000,1517.310000,1490.830000
93436,88160R10,TSLA,53453,2020-08-07,1452.710000,8872984,1415.010000,1499.750000,1499.537000
93436,88160R10,TSLA,53453,2020-08-10,1418.570000,7512738,1385.840000,1457.500000,1448.000000
93436,88160R10,TSLA,53453,2020-08-11,1374.390000,8607394,1365.000000,1420.000000,1396.000000
93436,88160R10,TSLA,53453,2020-08-12,1554.760000,21828364,1435.000000,1585.000000,1470.000000
93436,88160R10,TSLA,53453,2020-08-13,1621.000000,20387865,1567.260000,1651.180000,1611.000000
93436,88160R10,TSLA,53453,2020-08-14,1650.710000,12562182,1626.640000,1668.800000,1664.990000
93436,88160R10,TSLA,53453,2020-08-17,1835.640000,20145252,1672.830000,1845.860000,1677.000000
93436,88160R10,TSLA,53453,2020-08-18,1887.090000,16436978,1845.110000,1923.900000,1898.990000
93436,88160R10,TSLA,53453,2020-08-19,1878.530000,12178422,1841.210000,1911.000000,1865.000000
93436,88160R10,TSLA,53453,2020-08-20,2001.830000,20557219,1857.060000,2021.990000,1860.680000
93436,88160R10,TSLA,53453,2020-08-21,2049.980000,21415137,2025.050000,2095.490000,2044.760000
93436,88160R10,TSLA,53453,2020-08-24,2014.200000,19982162,1927.520000,2129.000000,2126.275000
93436,88160R10,TSLA,53453,2020-08-25,2023.340000,10628719,1968.000000,2027.950000,1974.890000
93436,88160R10,TSLA,53453,2020-08-26,2153.170000,14184847,2053.629000,2166.000000,2060.000000
93436,88160R10,TSLA,53453,2020-08-27,2238.750000,23593610,2142.500000,2295.600000,2180.460000
93436,88160R10,TSLA,53453,2020-08-28,2213.400000,20038951,2186.520000,2318.490000,2295.120000
93436,88160R10,TSLA,53453,2020-08-31,498.320000,118162555,440.110000,500.140000,444.610000
93436,88160R10,TSLA,53453,2020-09-01,475.050000,89635564,470.510000,502.490000,502.140000
93436,88160R10,TSLA,53453,2020-09-02,447.370000,95994895,405.120600,479.040000,478.990000
93436,88160R10,TSLA,53453,2020-09-03,407.000000,87400772,402.000000,431.800000,407.230000
93436,88160R10,TSLA,53453,2020-09-04,418.320000,110008611,372.020100,428.000000,402.810000
93436,88160R10,TSLA,53453,2020-09-08,330.210000,115388993,329.880000,368.740000,356.000000
93436,88160R10,TSLA,53453,2020-09-09,366.280000,79251067,341.510000,369.000000,356.600000
93436,88160R10,TSLA,53453,2020-09-10,371.340000,84643215,360.560000,398.990000,386.210000
93436,88160R10,TSLA,53453,2020-09-11,372.720000,60497681,360.500000,382.500000,381.940000
93436,88160R10,TSLA,53453,2020-09-14,419.620000,82819345,373.300000,420.000000,380.950000
93436,88160R10,TSLA,53453,2020-09-15,449.760000,97061530,430.700000,461.940000,436.560000
93436,88160R10,TSLA,53453,2020-09-16,441.760000,72257406,435.310000,457.790000,439.870000
93436,88160R10,TSLA,53453,2020-09-17,423.430000,76531023,408.000100,437.790000,415.600000
93436,88160R10,TSLA,53453,2020-09-18,442.150000,86232236,428.800000,451.000000,447.940000
93436,88160R10,TSLA,53453,2020-09-21,449.390000,109322871,407.070000,455.680000,453.130000
93436,88160R10,TSLA,53453,2020-09-22,424.230000,79505713,417.600100,437.760000,429.600000
93436,88160R10,TSLA,53453,2020-09-23,380.360000,95163352,375.880100,412.150000,405.160000
93436,88160R10,TSLA,53453,2020-09-24,387.790000,96354838,351.300000,399.500000,363.800000
93436,88160R10,TSLA,53453,2020-09-25,407.340000,67112771,391.300000,408.732300,393.470000
93436,88160R10,TSLA,53453,2020-09-28,421.200000,49650747,415.550000,428.080000,424.620000
93436,88160R10,TSLA,53453,2020-09-29,419.070000,50269232,411.600000,428.500000,416.000000
93436,88160R10,TSLA,53453,2020-09-30,429.010000,48093567,420.470000,433.930000,421.320000
93436,88160R10,TSLA,53453,2020-10-01,448.160000,50704582,434.420000,448.880000,440.760000
93436,88160R10,TSLA,53453,2020-10-02,415.090000,71316583,415.000000,439.130000,421.390000
93436,88160R10,TSLA,53453,2020-10-05,425.680000,44671189,419.330000,433.640000,423.350000
93436,88160R10,TSLA,53453,2020-10-06,413.980000,49066890,406.050000,428.779900,423.790000
93436,88160R10,TSLA,53453,2020-10-07,425.300000,43065740,413.845000,429.900000,419.870000
93436,88160R10,TSLA,53453,2020-10-08,425.920000,40367982,425.300000,439.000000,438.440000
93436,88160R10,TSLA,53453,2020-10-09,434.000000,29147928,426.460100,434.589900,430.130000
93436,88160R10,TSLA,53453,2020-10-12,442.300000,38729540,438.580000,448.740000,442.000000
93436,88160R10,TSLA,53453,2020-10-13,446.650000,34493626,436.600000,448.890000,443.350000
93436,88160R10,TSLA,53453,2020-10-14,461.300000,47985742,447.350000,465.900000,449.780000
93436,88160R10,TSLA,53453,2020-10-15,448.880000,35627593,442.500000,456.570000,450.310000
93436,88160R10,TSLA,53453,2020-10-16,439.670000,32718354,438.850000,455.949900,454.440000
93436,88160R10,TSLA,53453,2020-10-19,430.830000,36229039,428.870000,447.000000,446.240000
93436,88160R10,TSLA,53453,2020-10-20,421.940000,31630411,419.050100,431.750000,431.750000
93436,88160R10,TSLA,53453,2020-10-21,422.640000,32355729,421.250000,432.950000,422.700000
93436,88160R10,TSLA,53453,2020-10-22,425.790000,39880101,424.510000,445.230000,441.920000
93436,88160R10,TSLA,53453,2020-10-23,420.630000,33680860,407.380100,422.885900,421.840000
93436,88160R10,TSLA,53453,2020-10-26,420.280000,28208054,410.000000,425.760000,411.630000
93436,88160R10,TSLA,53453,2020-10-27,424.680000,22646668,420.100000,430.500000,423.760000
93436,88160R10,TSLA,53453,2020-10-28,406.020000,25411314,406.000000,418.600000,416.480000
93436,88160R10,TSLA,53453,2020-10-29,410.830000,22626811,406.460000,418.060000,409.960000
93436,88160R10,TSLA,53453,2020-10-30,388.040000,42496253,379.110000,407.591500,406.895400
93436,88160R10,TSLA,53453,2020-11-02,400.510000,28955922,392.300000,406.979900,394.000000
93436,88160R10,TSLA,53453,2020-11-03,423.900000,34288743,406.690000,427.770000,409.730000
93436,88160R10,TSLA,53453,2020-11-04,420.980000,32074931,417.100000,435.400000,430.620000
93436,88160R10,TSLA,53453,2020-11-05,438.090000,28356439,424.000100,440.000000,428.300000
93436,88160R10,TSLA,53453,2020-11-06,429.950000,21678176,424.280000,436.570000,436.100000
93436,88160R10,TSLA,53453,2020-11-09,421.260000,34714333,421.000000,452.500000,439.500000
93436,88160R10,TSLA,53453,2020-11-10,410.360000,30243227,396.030100,420.090000,420.090000
93436,88160R10,TSLA,53453,2020-11-11,417.130000,17342191,410.580000,418.695000,416.450000
93436,88160R10,TSLA,53453,2020-11-12,411.760000,19929780,409.520000,423.000000,415.050000
93436,88160R10,TSLA,53453,2020-11-13,408.500000,19783651,401.660000,412.531900,410.850000
93436,88160R10,TSLA,53453,2020-11-16,408.090000,27057271,404.086800,412.450000,408.930000
93436,88160R10,TSLA,53453,2020-11-17,441.610000,60954449,433.010000,462.000000,460.170000
93436,88160R10,TSLA,53453,2020-11-18,486.640000,77859674,443.500100,496.000000,448.350000
93436,88160R10,TSLA,53453,2020-11-19,499.270000,62268374,487.570000,508.611200,492.000000
93436,88160R10,TSLA,53453,2020-11-20,489.610000,32848021,489.060000,502.500000,497.990000
93436,88160R10,TSLA,53453,2020-11-23,521.850000,50179425,501.790000,526.000000,503.500000
93436,88160R10,TSLA,53453,2020-11-24,555.380000,53548761,526.200000,559.990000,540.400000
93436,88160R10,TSLA,53453,2020-11-25,574.000000,48880675,545.370000,574.000000,550.060000
93436,88160R10,TSLA,53453,2020-11-27,585.760000,37371675,578.450000,598.780000,581.160000
93436,88160R10,TSLA,53453,2020-11-30,567.600000,62814338,554.510000,607.800000,602.210000
93436,88160R10,TSLA,53453,2020-12-01,584.760000,40297471,572.050000,597.850000,597.590000
93436,88160R10,TSLA,53453,2020-12-02,568.820000,47704658,541.210000,571.540000,556.440000
93436,88160R10,TSLA,53453,2020-12-03,593.380000,42491073,582.430000,598.970000,590.020000
93436,88160R10,TSLA,53453,2020-12-04,599.040000,29363619,585.500000,599.040000,591.010000
93436,88160R10,TSLA,53453,2020-12-07,641.760000,56181268,603.050000,648.785600,604.919700
93436,88160R10,TSLA,53453,2020-12-08,649.880000,63945819,618.500000,651.280000,625.505000
93436,88160R10,TSLA,53453,2020-12-09,604.480000,71155257,588.000000,654.320000,653.690000
93436,88160R10,TSLA,53453,2020-12-10,627.070000,66930698,566.340000,627.750000,574.370000
93436,88160R10,TSLA,53453,2020-12-11,609.990000,46800665,596.800000,624.000000,615.010000
93436,88160R10,TSLA,53453,2020-12-14,639.830000,51908816,610.200100,642.749900,619.000000
93436,88160R10,TSLA,53453,2020-12-15,633.250000,45101693,623.800000,646.900000,643.280000
93436,88160R10,TSLA,53453,2020-12-16,622.770000,42031553,605.000000,632.500000,628.230000
93436,88160R10,TSLA,53453,2020-12-17,655.900000,56149948,619.500000,658.820000,628.190000
93436,88160R10,TSLA,53453,2020-12-18,695.000000,223285389,628.540000,695.000000,668.900000
93436,88160R10,TSLA,53453,2020-12-21,649.860000,57883583,646.070000,668.500000,666.240000
93436,88160R10,TSLA,53453,2020-12-22,640.340000,51756764,614.230000,649.880000,648.000000
93436,88160R10,TSLA,53453,2020-12-23,645.980000,33059469,622.570100,651.499900,632.200000
93436,88160R10,TSLA,53453,2020-12-24,661.770000,22813214,641.000000,666.090000,642.990000
93436,88160R10,TSLA,53453,2020-12-28,663.690000,32232732,660.800000,681.400000,674.510000
93436,88160R10,TSLA,53453,2020-12-29,665.990000,22867542,655.000000,669.900000,661.000000
93436,88160R10,TSLA,53453,2020-12-30,694.780000,42766263,668.360300,696.600000,672.000000
93436,88160R10,TSLA,53453,2020-12-31,705.670000,49544141,691.120000,718.720000,699.990000
93436,88160R10,TSLA,53453,2021-01-04,729.770000,48550251,717.189500,744.489900,719.460000
93436,88160R10,TSLA,53453,2021-01-05,735.110000,32104628,719.200000,740.840000,723.660000
93436,88160R10,TSLA,53453,2021-01-06,755.980000,44403747,749.100000,774.000000,758.490000
93436,88160R10,TSLA,53453,2021-01-07,816.040000,51368871,775.200000,816.990000,777.630000
93436,88160R10,TSLA,53453,2021-01-08,880.020000,74913552,838.390000,884.490000,856.000000
93436,88160R10,TSLA,53453,2021-01-11,811.190000,59408889,803.622200,854.430000,849.400000
93436,88160R10,TSLA,53453,2021-01-12,849.440000,46106839,827.340000,868.000000,831.000000
93436,88160R10,TSLA,53453,2021-01-13,854.410000,33221474,832.000000,860.470000,852.760000
93436,88160R10,TSLA,53453,2021-01-14,845.000000,31212520,838.750000,863.000000,843.390000
93436,88160R10,TSLA,53453,2021-01-15,826.160000,38668597,819.100000,859.900000,852.000000
93436,88160R10,TSLA,53453,2021-01-19,844.550000,25296562,833.000000,850.000000,837.800000
93436,88160R10,TSLA,53453,2021-01-20,850.450000,25575516,837.280000,859.500000,858.740000
93436,88160R10,TSLA,53453,2021-01-21,844.990000,20556043,841.420100,855.719900,855.000000
93436,88160R10,TSLA,53453,2021-01-22,846.640000,19954537,828.620000,848.000000,834.310000
93436,88160R10,TSLA,53453,2021-01-25,880.800000,41045594,838.820100,900.400000,855.000000
93436,88160R10,TSLA,53453,2021-01-26,883.090000,23061876,871.600000,895.900000,891.380000
93436,88160R10,TSLA,53453,2021-01-27,864.160000,27217910,858.660000,891.500000,870.350000
93436,88160R10,TSLA,53453,2021-01-28,835.430000,26309015,801.000000,848.000000,820.000000
93436,88160R10,TSLA,53453,2021-01-29,793.530000,34883307,780.100000,842.410000,830.000000
93436,88160R10,TSLA,53453,2021-02-01,839.810000,25275956,795.560100,842.000000,814.290000
93436,88160R10,TSLA,53453,2021-02-02,872.790000,24267558,842.200600,880.500000,844.680000
93436,88160R10,TSLA,53453,2021-02-03,854.690000,18306517,853.064600,878.080000,877.020000
93436,88160R10,TSLA,53453,2021-02-04,849.990000,15761692,833.420000,856.500000,855.000000
93436,88160R10,TSLA,53453,2021-02-05,852.230000,18522822,838.970000,864.770000,845.000000
93436,88160R10,TSLA,53453,2021-02-08,863.420000,20132402,854.750000,877.770000,869.670000
93436,88160R10,TSLA,53453,2021-02-09,849.460000,15135737,841.750000,859.800000,855.120000
93436,88160R10,TSLA,53453,2021-02-10,804.820000,36132880,800.020000,844.820000,843.635000
93436,88160R10,TSLA,53453,2021-02-11,811.660000,21590303,801.725000,829.879900,812.440000
93436,88160R10,TSLA,53453,2021-02-12,816.120000,23699167,785.330600,817.330000,801.260000
93436,88160R10,TSLA,53453,2021-02-16,796.220000,19746585,792.440000,821.000000,818.000000
93436,88160R10,TSLA,53453,2021-02-17,798.150000,26001410,762.010000,799.840000,779.090000
93436,88160R10,TSLA,53453,2021-02-18,787.380000,18198537,776.270000,794.690000,780.900000
93436,88160R10,TSLA,53453,2021-02-19,781.300000,18913271,777.370000,796.789900,795.000000
93436,88160R10,TSLA,53453,2021-02-22,714.500000,37182312,710.200000,768.500000,762.640000
93436,88160R10,TSLA,53453,2021-02-23,698.840000,66731850,619.000000,713.609900,662.130000
93436,88160R10,TSLA,53453,2021-02-24,742.020000,36690581,694.170000,745.000000,711.850000
93436,88160R10,TSLA,53453,2021-02-25,682.220000,38944934,670.580000,737.206600,726.150000
93436,88160R10,TSLA,53453,2021-02-26,675.500000,40989068,659.510000,706.700000,700.000000
93436,88160R10,TSLA,53453,2021-03-01,718.430000,27070056,685.050000,872.000000,690.110000
93436,88160R10,TSLA,53453,2021-03-02,686.440000,23699073,685.000000,721.110000,718.280000
93436,88160R10,TSLA,53453,2021-03-03,653.200000,30139543,651.705000,700.700000,687.990000
93436,88160R10,TSLA,53453,2021-03-04,621.440000,65833694,600.000000,873.940000,655.800000
93436,88160R10,TSLA,53453,2021-03-05,597.950000,89196849,539.490000,627.841900,626.060000
93436,88160R10,TSLA,53453,2021-03-08,563.000000,51690394,558.790000,620.125000,600.550000
93436,88160R10,TSLA,53453,2021-03-09,673.580000,67345141,595.210000,678.090000,608.180000
93436,88160R10,TSLA,53453,2021-03-10,668.060000,60385092,655.060000,717.850000,700.300000
93436,88160R10,TSLA,53453,2021-03-11,699.600000,36172307,677.180000,702.500000,699.400000
93436,88160R10,TSLA,53453,2021-03-12,693.730000,33519005,666.139400,694.880000,670.000000
93436,88160R10,TSLA,53453,2021-03-15,707.940000,29369385,684.040000,713.180000,694.090000
93436,88160R10,TSLA,53453,2021-03-16,676.880000,32088718,671.000000,707.920000,703.350000
